soc,kw2,time,kw
53.90625,42.65615845,741,42.65615845
53.90625,42.65615845,742,42.65615845
53.90625,42.7617836,743,42.7617836
53.90625,42.55052948,744,42.55052948
53.90625,42.97304153,745,42.97304153
53.90625,42.65615845,746,42.65615845
54.296875,42.7617836,747,42.7617836
54.296875,42.65615845,748,42.65615845
54.296875,42.7617836,749,42.7617836
54.296875,42.65615845,750,42.65615845
54.296875,42.7617836,751,42.7617836
54.296875,42.97304153,752,42.97304153
54.6875,42.65615845,753,42.65615845
54.6875,42.65615845,754,42.65615845
54.6875,42.65615845,755,42.65615845
54.6875,42.55052948,756,42.55052948
54.6875,42.65615845,757,42.65615845
55.078125,42.55052948,758,42.55052948
55.078125,42.65615845,759,42.65615845
55.078125,42.65615845,760,42.65615845
55.078125,43.0786705,761,43.0786705
55.078125,42.55052948,762,42.55052948
55.078125,42.55052948,763,42.55052948
55.46875,43.0786705,764,43.0786705
55.46875,42.7617836,765,42.7617836
55.46875,42.97304153,766,42.97304153
55.46875,42.65615845,767,42.65615845
55.46875,42.7617836,768,42.7617836
55.46875,42.65615845,769,42.65615845
55.46875,42.7617836,770,42.7617836
55.859375,42.65615845,771,42.65615845
55.859375,42.65615845,772,42.65615845
55.859375,42.55052948,773,42.55052948
55.859375,42.65615845,774,42.65615845
55.859375,42.65615845,775,42.65615845
55.859375,42.65615845,776,42.65615845
56.25,42.55052948,777,42.55052948
56.25,42.65615845,778,42.65615845
56.25,42.65615845,779,42.65615845
56.25,42.65615845,780,42.65615845
56.25,42.7617836,781,42.7617836
56.640625,42.55052948,782,42.55052948
56.640625,42.55052948,783,42.55052948
56.640625,42.65615845,784,42.65615845
56.640625,42.7617836,785,42.7617836
56.640625,42.65615845,786,42.65615845
56.640625,42.65615845,787,42.65615845
57.03125,42.97304153,788,42.97304153
57.03125,42.55052948,789,42.55052948
57.03125,42.65615845,790,42.65615845
57.03125,42.97304153,791,42.97304153
57.03125,42.55052948,792,42.55052948
57.03125,42.65615845,793,42.65615845
57.421875,42.65615845,794,42.65615845
57.421875,42.7617836,795,42.7617836
57.421875,42.65615845,796,42.65615845
57.421875,43.0786705,797,43.0786705
57.421875,42.65615845,798,42.65615845
57.421875,42.55052948,799,42.55052948
57.8125,42.65615845,800,42.65615845
57.8125,43.0786705,801,43.0786705
57.8125,42.7617836,802,42.7617836
57.8125,42.55052948,803,42.55052948
57.8125,42.65615845,804,42.65615845
57.8125,42.65615845,805,42.65615845
57.8125,42.97304153,806,42.97304153
58.203125,42.55052948,807,42.55052948
58.203125,42.65615845,808,42.65615845
58.203125,42.97304153,809,42.97304153
58.203125,42.65615845,810,42.65615845
58.203125,42.7617836,811,42.7617836
58.203125,42.65615845,812,42.65615845
58.59375,42.65615845,813,42.65615845
58.59375,42.55052948,814,42.55052948
58.59375,42.65615845,815,42.65615845
58.59375,42.7617836,816,42.7617836
58.59375,42.55052948,817,42.55052948
58.984375,42.65615845,818,42.65615845
58.984375,42.65615845,819,42.65615845
58.984375,42.65615845,820,42.65615845
58.984375,42.65615845,821,42.65615845
58.984375,42.65615845,822,42.65615845
58.984375,42.55052948,823,42.55052948
59.375,42.65615845,824,42.65615845
59.375,42.65615845,825,42.65615845
59.375,42.65615845,826,42.65615845
59.375,42.65615845,827,42.65615845
59.375,42.7617836,828,42.7617836
59.375,42.55052948,829,42.55052948
59.375,42.65615845,830,42.65615845
59.765625,42.7617836,831,42.7617836
59.765625,43.0786705,832,43.0786705
59.765625,42.65615845,833,42.65615845
59.765625,42.65615845,834,42.65615845
59.765625,42.7617836,835,42.7617836
59.765625,42.55052948,836,42.55052948
60.546875,42.65615845,837,42.65615845
60.546875,42.65615845,838,42.65615845
60.546875,42.7617836,839,42.7617836
60.546875,42.65615845,840,42.65615845
60.546875,42.55052948,841,42.55052948
60.546875,43.0786705,842,43.0786705
60.9375,42.65615845,843,42.65615845
60.9375,42.55052948,844,42.55052948
60.9375,42.65615845,845,42.65615845
60.9375,42.55052948,846,42.55052948
60.9375,42.55052948,847,42.55052948
60.9375,42.65615845,848,42.65615845
61.328125,42.65615845,849,42.65615845
61.328125,42.65615845,850,42.65615845
61.328125,42.55052948,851,42.55052948
61.328125,42.65615845,852,42.65615845
61.328125,43.0786705,853,43.0786705
61.71875,42.65615845,854,42.65615845
61.71875,42.7617836,855,42.7617836
61.71875,42.55052948,856,42.55052948
61.71875,42.65615845,857,42.65615845
61.71875,42.65615845,858,42.65615845
61.71875,42.86741257,859,42.86741257
61.71875,42.65615845,860,42.65615845
62.109375,42.55052948,861,42.55052948
62.109375,42.65615845,862,42.65615845
62.109375,42.65615845,863,42.65615845
62.109375,42.65615845,864,42.65615845
62.109375,42.55052948,865,42.55052948
62.109375,42.65615845,866,42.65615845
62.5,42.65615845,867,42.65615845
62.5,42.55052948,868,42.55052948
62.5,42.65615845,869,42.65615845
62.5,42.65615845,870,42.65615845
62.5,42.65615845,871,42.65615845
62.890625,42.55052948,872,42.55052948
62.890625,42.65615845,873,42.65615845
62.890625,42.55052948,874,42.55052948
62.890625,42.7617836,875,42.7617836
62.890625,42.7617836,876,42.7617836
62.890625,42.55052948,877,42.55052948
63.28125,42.65615845,878,42.65615845
63.28125,42.65615845,879,42.65615845
63.28125,42.65615845,880,42.65615845
63.28125,42.65615845,881,42.65615845
63.28125,42.65615845,882,42.65615845
63.28125,42.7617836,883,42.7617836
63.671875,42.65615845,884,42.65615845
63.671875,42.7617836,885,42.7617836
63.671875,42.55052948,886,42.55052948
63.671875,42.55052948,887,42.55052948
63.671875,43.0786705,888,43.0786705
63.671875,42.55052948,889,42.55052948
63.671875,42.65615845,890,42.65615845
64.0625,42.7617836,891,42.7617836
64.0625,42.65615845,892,42.65615845
64.0625,42.65615845,893,42.65615845
64.0625,42.65615845,894,42.65615845
64.0625,42.55052948,895,42.55052948
64.0625,42.65615845,896,42.65615845
64.453125,42.97304153,897,42.97304153
64.453125,42.65615845,898,42.65615845
64.453125,42.65615845,899,42.65615845
64.453125,42.55052948,900,42.55052948
64.453125,42.97304153,901,42.97304153
64.84375,42.44490433,902,42.44490433
64.84375,42.65615845,903,42.65615845
64.84375,42.65615845,904,42.65615845
64.84375,42.65615845,905,42.65615845
64.84375,42.65615845,906,42.65615845
64.84375,42.65615845,907,42.65615845
65.234375,42.65615845,908,42.65615845
65.234375,42.65615845,909,42.65615845
65.234375,42.55052948,910,42.55052948
65.234375,42.65615845,911,42.65615845
65.234375,42.65615845,912,42.65615845
65.234375,43.0786705,913,43.0786705
65.625,42.7617836,914,42.7617836
65.625,42.65615845,915,42.65615845
65.625,42.7617836,916,42.7617836
65.625,42.65615845,917,42.65615845
65.625,42.65615845,918,42.65615845
65.625,42.65615845,919,42.65615845
66.015625,42.55052948,920,42.55052948
66.015625,42.7617836,921,42.7617836
66.015625,42.7617836,922,42.7617836
66.015625,42.65615845,923,42.65615845
66.015625,42.65615845,924,42.65615845
66.015625,42.65615845,925,42.65615845
66.015625,42.65615845,926,42.65615845
66.40625,42.65615845,927,42.65615845
66.40625,42.65615845,928,42.65615845
66.40625,42.65615845,929,42.65615845
66.40625,42.65615845,930,42.65615845
66.40625,42.55052948,931,42.55052948
66.40625,42.65615845,932,42.65615845
66.796875,42.65615845,933,42.65615845
66.796875,43.0786705,934,43.0786705
66.796875,42.7617836,935,42.7617836
66.796875,42.65615845,936,42.65615845
66.796875,42.7617836,937,42.7617836
66.796875,42.65615845,938,42.65615845
66.796875,42.65615845,939,42.65615845
67.1875,42.65615845,940,42.65615845
67.1875,42.55052948,941,42.55052948
67.1875,42.7617836,942,42.7617836
67.1875,42.7617836,943,42.7617836
67.1875,42.55052948,944,42.55052948
67.1875,42.65615845,945,42.65615845
67.578125,43.0786705,946,43.0786705
67.578125,42.55052948,947,42.55052948
67.578125,42.65615845,948,42.65615845
67.578125,42.7617836,949,42.7617836
67.578125,42.55052948,950,42.55052948
67.578125,42.65615845,951,42.65615845
67.96875,42.65615845,952,42.65615845
67.96875,42.55052948,953,42.55052948
67.96875,42.97304153,954,42.97304153
67.96875,42.55052948,955,42.55052948
67.96875,42.7617836,956,42.7617836
67.96875,42.55052948,957,42.55052948
68.359375,42.55052948,958,42.55052948
68.359375,42.65615845,959,42.65615845
68.359375,42.97304153,960,42.97304153
68.359375,42.65615845,961,42.65615845
68.359375,42.65615845,962,42.65615845
68.359375,42.97304153,963,42.97304153
68.75,42.65615845,964,42.65615845
68.75,42.65615845,965,42.65615845
68.75,42.65615845,966,42.65615845
68.75,42.65615845,967,42.65615845
68.75,42.7617836,968,42.7617836
68.75,42.65615845,969,42.65615845
69.140625,42.65615845,970,42.65615845
69.140625,42.65615845,971,42.65615845
69.140625,42.65615845,972,42.65615845
69.140625,42.97304153,973,42.97304153
69.140625,42.55052948,974,42.55052948
69.140625,42.65615845,975,42.65615845
69.921875,42.65615845,976,42.65615845
69.921875,42.65615845,977,42.65615845
69.921875,42.65615845,978,42.65615845
69.921875,42.65615845,979,42.65615845
69.921875,42.97304153,980,42.97304153
69.921875,42.65615845,981,42.65615845
70.3125,42.55052948,982,42.55052948
70.3125,42.55052948,983,42.55052948
70.3125,42.55052948,984,42.55052948
70.3125,42.7617836,985,42.7617836
70.3125,42.65615845,986,42.65615845
70.3125,42.55052948,987,42.55052948
70.703125,42.55052948,988,42.55052948
70.703125,42.65615845,989,42.65615845
70.703125,42.55052948,990,42.55052948
70.703125,42.7617836,991,42.7617836
70.703125,42.55052948,992,42.55052948
70.703125,42.65615845,993,42.65615845
70.703125,42.65615845,994,42.65615845
71.09375,42.65615845,995,42.65615845
71.09375,42.65615845,996,42.65615845
71.09375,42.55052948,997,42.55052948
71.09375,42.55052948,998,42.55052948
71.09375,42.7617836,999,42.7617836
71.484375,42.65615845,1000,42.65615845
71.484375,42.65615845,1001,42.65615845
71.484375,42.65615845,1002,42.65615845
71.484375,42.55052948,1003,42.55052948
71.484375,42.65615845,1004,42.65615845
71.484375,42.65615845,1005,42.65615845
71.875,42.65615845,1006,42.65615845
71.875,42.97304153,1007,42.97304153
71.875,42.65615845,1008,42.65615845
71.875,42.65615845,1009,42.65615845
71.875,42.65615845,1010,42.65615845
71.875,42.65615845,1011,42.65615845
72.265625,42.65615845,1012,42.65615845
72.265625,42.65615845,1013,42.65615845
72.265625,42.65615845,1014,42.65615845
72.265625,42.65615845,1015,42.65615845
72.265625,42.65615845,1016,42.65615845
72.265625,42.65615845,1017,42.65615845
72.65625,42.65615845,1018,42.65615845
72.65625,42.65615845,1019,42.65615845
72.65625,42.65615845,1020,42.65615845
72.65625,42.97304153,1021,42.97304153
72.65625,42.55052948,1022,42.55052948
72.65625,42.55052948,1023,42.55052948
73.046875,42.65615845,1024,42.65615845
73.046875,42.55052948,1025,42.55052948
73.046875,43.0786705,1026,43.0786705
73.046875,42.65615845,1027,42.65615845
73.046875,42.65615845,1028,42.65615845
73.046875,42.65615845,1029,42.65615845
73.4375,42.7617836,1030,42.7617836
73.4375,42.65615845,1031,42.65615845
73.4375,42.7617836,1032,42.7617836
73.4375,42.65615845,1033,42.65615845
73.4375,42.55052948,1034,42.55052948
73.4375,42.65615845,1035,42.65615845
73.828125,42.97304153,1036,42.97304153
73.828125,42.7617836,1037,42.7617836
73.828125,42.65615845,1038,42.65615845
73.828125,42.55052948,1039,42.55052948
73.828125,42.55052948,1040,42.55052948
73.828125,42.65615845,1041,42.65615845
74.21875,42.65615845,1042,42.65615845
74.21875,42.55052948,1043,42.55052948
74.21875,42.65615845,1044,42.65615845
74.21875,42.65615845,1045,42.65615845
74.21875,42.55052948,1046,42.55052948
74.21875,42.65615845,1047,42.65615845
74.609375,42.55052948,1048,42.55052948
74.609375,43.0786705,1049,43.0786705
74.609375,42.65615845,1050,42.65615845
74.609375,42.65615845,1051,42.65615845
74.609375,42.65615845,1052,42.65615845
74.609375,42.65615845,1053,42.65615845
75,42.65615845,1054,42.65615845
75,42.33927155,1055,42.33927155
75,42.02238846,1056,42.02238846
75,41.5998764,1057,41.5998764
75,41.5998764,1058,41.5998764
75,41.5998764,1059,41.5998764
75.390625,41.5998764,1060,41.5998764
75.390625,40.86048126,1061,40.86048126
75.390625,40.43796539,1062,40.43796539
75.390625,40.54359436,1063,40.54359436
75.390625,40.43796539,1064,40.43796539
75.390625,40.43796539,1065,40.43796539
75.78125,40.01545334,1066,40.01545334
75.78125,40.12108231,1067,40.12108231
75.78125,40.12108231,1068,40.12108231
75.78125,40.01545334,1069,40.01545334
75.78125,39.2760582,1070,39.2760582
75.78125,38.85354614,1071,38.85354614
75.78125,38.85354614,1072,38.85354614
76.171875,38.85354614,1073,38.85354614
76.171875,38.95917511,1074,38.95917511
76.171875,38.85354614,1075,38.85354614
76.171875,38.53665924,1076,38.53665924
76.171875,38.21977615,1077,38.21977615
76.171875,38.21977615,1078,38.21977615
76.5625,38.21977615,1079,38.21977615
76.5625,38.11414719,1080,38.11414719
76.5625,38.00851822,1081,38.00851822
76.5625,37.7972641,1082,37.7972641
76.5625,37.7972641,1083,37.7972641
76.5625,37.69163513,1084,37.69163513
76.5625,37.69163513,1085,37.69163513
76.953125,36.52972794,1086,36.52972794
76.953125,36.52972794,1087,36.52972794
76.953125,36.52972794,1088,36.52972794
76.953125,36.52972794,1089,36.52972794
76.953125,36.52972794,1090,36.52972794
76.953125,36.52972794,1091,36.52972794
76.953125,36.52972794,1092,36.52972794
77.34375,36.52972794,1093,36.52972794
77.34375,36.42409897,1094,36.42409897
77.34375,36.52972794,1095,36.52972794
77.34375,36.52972794,1096,36.52972794
77.34375,36.52972794,1097,36.52972794
77.34375,36.10721588,1098,36.10721588
77.34375,35.89595795,1099,35.89595795
77.734375,36.00158691,1100,36.00158691
77.734375,35.79032898,1101,35.79032898
77.734375,35.89595795,1102,35.89595795
77.734375,35.89595795,1103,35.89595795
77.734375,35.05093384,1104,35.05093384
77.734375,35.15655899,1105,35.15655899
77.734375,35.05093384,1106,35.05093384
77.734375,35.05093384,1107,35.05093384
78.125,35.05093384,1108,35.05093384
78.125,35.15655899,1109,35.15655899
78.125,35.15655899,1110,35.15655899
78.125,34.73405075,1111,34.73405075
78.125,34.73405075,1112,34.73405075
78.125,34.73405075,1113,34.73405075
78.125,34.8396759,1114,34.8396759
78.515625,34.73405075,1115,34.73405075
78.515625,33.99465179,1116,33.99465179
78.515625,33.99465179,1117,33.99465179
78.515625,33.99465179,1118,33.99465179
78.515625,33.99465179,1119,33.99465179
78.515625,33.88902283,1120,33.88902283
78.515625,33.99465179,1121,33.99465179
78.90625,33.88902283,1122,33.88902283
78.90625,33.99465179,1123,33.99465179
78.90625,33.99465179,1124,33.99465179
78.90625,33.99465179,1125,33.99465179
78.90625,33.57213974,1126,33.57213974
78.90625,32.62148666,1127,32.62148666
78.90625,32.5158577,1128,32.5158577
78.90625,32.5158577,1129,32.5158577
79.296875,32.5158577,1130,32.5158577
79.296875,32.62148666,1131,32.62148666
79.296875,32.5158577,1132,32.5158577
79.296875,32.5158577,1133,32.5158577
79.296875,32.5158577,1134,32.5158577
79.296875,32.5158577,1135,32.5158577
79.296875,32.72711182,1136,32.72711182
79.296875,32.62148666,1137,32.62148666
79.6875,32.5158577,1138,32.5158577
79.6875,32.5158577,1139,32.5158577
79.6875,32.41023254,1140,32.41023254
79.6875,32.62148666,1141,32.62148666
79.6875,32.62148666,1142,32.62148666
79.6875,32.19897079,1143,32.19897079
79.6875,32.19897079,1144,32.19897079
80.46875,31.98771667,1145,31.98771667
80.46875,31.98771667,1146,31.98771667
80.46875,31.98771667,1147,31.98771667
80.46875,31.45957565,1148,31.45957565
80.46875,31.14269066,1149,31.14269066
80.46875,31.14269066,1150,31.14269066
80.46875,31.03706551,1151,31.03706551
80.46875,31.14269066,1152,31.14269066
80.46875,31.14269066,1153,31.14269066
80.859375,31.14269066,1154,31.14269066
80.859375,31.14269066,1155,31.14269066
80.859375,31.14269066,1156,31.14269066
80.859375,31.14269066,1157,31.14269066
80.859375,30.93143463,1158,30.93143463
80.859375,30.82580948,1159,30.82580948
80.859375,30.93143463,1160,30.93143463
80.859375,30.50892448,1161,30.50892448
81.25,30.50892448,1162,30.50892448
81.25,30.50892448,1163,30.50892448
81.25,30.50892448,1164,30.50892448
81.25,30.50892448,1165,30.50892448
81.25,30.19203949,1166,30.19203949
81.25,29.98078346,1167,29.98078346
81.25,30.08641052,1168,30.08641052
81.25,30.08641052,1169,30.08641052
81.640625,29.76952744,1170,29.76952744
81.640625,29.03012848,1171,29.03012848
81.640625,29.03012848,1172,29.03012848
81.640625,28.92450142,1173,28.92450142
81.640625,29.03012848,1174,29.03012848
81.640625,29.03012848,1175,29.03012848
81.640625,29.03012848,1176,29.03012848
81.640625,29.03012848,1177,29.03012848
81.640625,29.03012848,1178,29.03012848
82.03125,29.03012848,1179,29.03012848
82.03125,28.92450142,1180,28.92450142
82.03125,29.03012848,1181,29.03012848
82.03125,28.92450142,1182,28.92450142
82.03125,29.03012848,1183,29.03012848
82.03125,29.03012848,1184,29.03012848
82.03125,29.03012848,1185,29.03012848
82.03125,29.03012848,1186,29.03012848
82.421875,29.03012848,1187,29.03012848
82.421875,29.03012848,1188,29.03012848
82.421875,28.50198746,1189,28.50198746
82.421875,28.29073143,1190,28.29073143
82.421875,28.29073143,1191,28.29073143
82.421875,28.18510628,1192,28.18510628
82.421875,28.29073143,1193,28.29073143
82.421875,27.86822128,1194,27.86822128
82.421875,27.86822128,1195,27.86822128
82.421875,27.86822128,1196,27.86822128
82.8125,27.86822128,1197,27.86822128
82.8125,27.86822128,1198,27.86822128
82.8125,27.86822128,1199,27.86822128
82.8125,27.97384644,1200,27.97384644
82.8125,27.86822128,1201,27.86822128
82.8125,27.55133629,1202,27.55133629
82.8125,27.12882423,1203,27.12882423
82.8125,27.23445129,1204,27.23445129
82.8125,27.23445129,1205,27.23445129
83.203125,27.23445129,1206,27.23445129
83.203125,27.23445129,1207,27.23445129
83.203125,27.23445129,1208,27.23445129
83.203125,27.23445129,1209,27.23445129
83.203125,27.23445129,1210,27.23445129
83.203125,27.23445129,1211,27.23445129
83.203125,26.60068321,1212,26.60068321
83.203125,26.49505424,1213,26.49505424
83.203125,26.60068321,1214,26.60068321
83.59375,26.49505424,1215,26.49505424
83.59375,26.49505424,1216,26.49505424
83.59375,26.60068321,1217,26.60068321
83.59375,26.60068321,1218,26.60068321
83.59375,26.60068321,1219,26.60068321
83.59375,26.49505424,1220,26.49505424
83.59375,26.49505424,1221,26.49505424
83.59375,26.60068321,1222,26.60068321
83.59375,26.0725441,1223,26.0725441
83.59375,26.17816925,1224,26.17816925
83.984375,26.17816925,1225,26.17816925
83.984375,26.17816925,1226,26.17816925
83.984375,26.17816925,1227,26.17816925
83.984375,26.17816925,1228,26.17816925
83.984375,26.17816925,1229,26.17816925
83.984375,26.0725441,1230,26.0725441
83.984375,25.86128426,1231,25.86128426
83.984375,25.86128426,1232,25.86128426
83.984375,25.7556591,1233,25.7556591
83.984375,25.33314514,1234,25.33314514
84.375,25.43877411,1235,25.43877411
84.375,25.43877411,1236,25.43877411
84.375,25.01626205,1237,25.01626205
84.375,25.01626205,1238,25.01626205
84.375,25.01626205,1239,25.01626205
84.375,25.01626205,1240,25.01626205
84.375,25.01626205,1241,25.01626205
84.375,25.01626205,1242,25.01626205
84.375,25.01626205,1243,25.01626205
84.375,25.01626205,1244,25.01626205
84.765625,25.01626205,1245,25.01626205
84.765625,24.69937706,1246,24.69937706
84.765625,24.80500412,1247,24.80500412
84.765625,24.80500412,1248,24.80500412
84.765625,24.80500412,1249,24.80500412
84.765625,24.80500412,1250,24.80500412
84.765625,24.80500412,1251,24.80500412
84.765625,24.80500412,1252,24.80500412
84.765625,24.59374809,1253,24.59374809
84.765625,24.06560707,1254,24.06560707
85.15625,23.95998001,1255,23.95998001
85.15625,24.06560707,1256,24.06560707
85.15625,23.95998001,1257,23.95998001
85.15625,23.95998001,1258,23.95998001
85.15625,23.95998001,1259,23.95998001
85.15625,23.95998001,1260,23.95998001
85.15625,24.06560707,1261,24.06560707
85.15625,24.06560707,1262,24.06560707
85.15625,23.64309502,1263,23.64309502
85.15625,23.64309502,1264,23.64309502
85.546875,23.64309502,1265,23.64309502
85.546875,23.74872208,1266,23.74872208
85.546875,23.64309502,1267,23.64309502
85.546875,23.64309502,1268,23.64309502
85.546875,23.64309502,1269,23.64309502
85.546875,23.64309502,1270,23.64309502
85.546875,23.64309502,1271,23.64309502
85.546875,23.32621002,1272,23.32621002
85.546875,23.00932693,1273,23.00932693
85.546875,23.00932693,1274,23.00932693
85.546875,23.00932693,1275,23.00932693
85.9375,23.00932693,1276,23.00932693
85.9375,23.00932693,1277,23.00932693
85.9375,23.00932693,1278,23.00932693
85.9375,23.00932693,1279,23.00932693
85.9375,23.00932693,1280,23.00932693
85.9375,23.00932693,1281,23.00932693
85.9375,23.00932693,1282,23.00932693
85.9375,23.00932693,1283,23.00932693
85.9375,23.00932693,1284,23.00932693
85.9375,22.69244194,1285,22.69244194
85.9375,22.58681488,1286,22.58681488
86.328125,22.26992989,1287,22.26992989
86.328125,22.26992989,1288,22.26992989
86.328125,22.26992989,1289,22.26992989
86.328125,22.26992989,1290,22.26992989
86.328125,22.26992989,1291,22.26992989
86.328125,22.26992989,1292,22.26992989
86.328125,22.26992989,1293,22.26992989
86.328125,22.26992989,1294,22.26992989
86.328125,22.26992989,1295,22.26992989
86.328125,22.26992989,1296,22.26992989
86.328125,22.26992989,1297,22.26992989
86.328125,21.95304489,1298,21.95304489
86.71875,22.05867386,1299,22.05867386
86.71875,21.95304489,1300,21.95304489
86.71875,21.95304489,1301,21.95304489
86.71875,21.95304489,1302,21.95304489
86.71875,22.05867386,1303,22.05867386
86.71875,22.05867386,1304,22.05867386
86.71875,21.84741783,1305,21.84741783
86.71875,21.53053284,1306,21.53053284
86.71875,21.6361618,1307,21.6361618
86.71875,21.6361618,1308,21.6361618
86.71875,21.6361618,1309,21.6361618
87.109375,21.6361618,1310,21.6361618
87.109375,21.53053284,1311,21.53053284
87.109375,21.74178886,1312,21.74178886
87.109375,21.6361618,1313,21.6361618
87.109375,21.21364784,1314,21.21364784
87.109375,21.21364784,1315,21.21364784
87.109375,21.21364784,1316,21.21364784
87.109375,21.21364784,1317,21.21364784
87.109375,21.10802078,1318,21.10802078
87.109375,21.21364784,1319,21.21364784
87.109375,21.21364784,1320,21.21364784
87.109375,21.21364784,1321,21.21364784
87.5,21.31927681,1322,21.31927681
87.5,20.89676285,1323,20.89676285
87.5,20.89676285,1324,20.89676285
87.5,20.89676285,1325,20.89676285
87.5,20.4742527,1326,20.4742527
87.5,20.26299477,1327,20.26299477
87.5,19.73485374,1328,19.73485374
87.5,19.73485374,1329,19.73485374
87.5,19.73485374,1330,19.73485374
87.5,19.84048271,1331,19.84048271
87.5,19.73485374,1332,19.73485374
87.5,19.73485374,1333,19.73485374
87.890625,19.84048271,1334,19.84048271
87.890625,19.73485374,1335,19.73485374
87.890625,19.84048271,1336,19.84048271
87.890625,19.73485374,1337,19.73485374
87.890625,19.73485374,1338,19.73485374
87.890625,19.73485374,1339,19.73485374
87.890625,19.73485374,1340,19.73485374
87.890625,19.73485374,1341,19.73485374
87.890625,19.73485374,1342,19.73485374
87.890625,19.73485374,1343,19.73485374
87.890625,19.73485374,1344,19.73485374
87.890625,19.73485374,1345,19.73485374
87.890625,19.73485374,1346,19.73485374
88.28125,19.73485374,1347,19.73485374
88.28125,19.62922668,1348,19.62922668
88.28125,19.73485374,1349,19.73485374
88.28125,19.73485374,1350,19.73485374
88.28125,19.73485374,1351,19.73485374
88.28125,19.73485374,1352,19.73485374
88.28125,19.73485374,1353,19.73485374
88.28125,19.73485374,1354,19.73485374
88.28125,19.73485374,1355,19.73485374
88.28125,19.62922668,1356,19.62922668
88.28125,19.73485374,1357,19.73485374
88.28125,19.41797066,1358,19.41797066
88.671875,19.41797066,1359,19.41797066
88.671875,19.41797066,1360,19.41797066
88.671875,19.41797066,1361,19.41797066
88.671875,19.52359962,1362,19.52359962
88.671875,19.41797066,1363,19.41797066
88.671875,19.41797066,1364,19.41797066
88.671875,19.41797066,1365,19.41797066
88.671875,19.41797066,1366,19.41797066
88.671875,19.31234169,1367,19.31234169
88.671875,18.88982964,1368,18.88982964
88.671875,18.9954586,1369,18.9954586
88.671875,18.9954586,1370,18.9954586
88.671875,18.9954586,1371,18.9954586
88.671875,18.9954586,1372,18.9954586
89.0625,18.9954586,1373,18.9954586
89.0625,18.9954586,1374,18.9954586
89.0625,18.9954586,1375,18.9954586
89.0625,18.9954586,1376,18.9954586
89.0625,19.10108566,1377,19.10108566
89.0625,18.9954586,1378,18.9954586
89.0625,18.9954586,1379,18.9954586
89.0625,18.9954586,1380,18.9954586
89.0625,19.10108566,1381,19.10108566
89.0625,18.57294464,1382,18.57294464
89.0625,18.57294464,1383,18.57294464
89.0625,18.67857361,1384,18.67857361
89.0625,18.57294464,1385,18.57294464
89.453125,18.57294464,1386,18.57294464
89.453125,18.67857361,1387,18.67857361
89.453125,18.67857361,1388,18.67857361
89.453125,18.67857361,1389,18.67857361
89.453125,18.57294464,1390,18.57294464
89.453125,18.57294464,1391,18.57294464
89.453125,18.67857361,1392,18.67857361
89.453125,18.36169052,1393,18.36169052
89.453125,18.25605965,1394,18.25605965
89.453125,17.8335495,1395,17.8335495
89.453125,17.8335495,1396,17.8335495
89.453125,17.93917656,1397,17.93917656
89.84375,17.93917656,1398,17.93917656
89.84375,17.8335495,1399,17.8335495
89.84375,17.93917656,1400,17.93917656
89.84375,17.93917656,1401,17.93917656
89.84375,17.93917656,1402,17.93917656
89.84375,17.8335495,1403,17.8335495
89.84375,17.93917656,1404,17.93917656
89.84375,17.8335495,1405,17.8335495
89.84375,17.93917656,1406,17.93917656
89.84375,17.93917656,1407,17.93917656
89.84375,17.8335495,1408,17.8335495
89.84375,17.93917656,1409,17.93917656
89.84375,17.93917656,1410,17.93917656
90.234375,17.8335495,1411,17.8335495
90.234375,17.8335495,1412,17.8335495
90.234375,17.8335495,1413,17.8335495
90.234375,17.41103554,1414,17.41103554
90.234375,17.19977951,1415,17.19977951
90.234375,17.19977951,1416,17.19977951
90.234375,17.19977951,1417,17.19977951
90.234375,17.19977951,1418,17.19977951
90.234375,17.19977951,1419,17.19977951
90.234375,17.19977951,1420,17.19977951
90.234375,17.19977951,1421,17.19977951
90.234375,17.19977951,1422,17.19977951
90.234375,17.19977951,1423,17.19977951
90.625,17.19977951,1424,17.19977951
90.625,17.19977951,1425,17.19977951
90.625,17.30540848,1426,17.30540848
90.625,17.19977951,1427,17.19977951
90.625,17.19977951,1428,17.19977951
90.625,17.19977951,1429,17.19977951
90.625,17.19977951,1430,17.19977951
90.625,17.30540848,1431,17.30540848
90.625,17.19977951,1432,17.19977951
90.625,17.19977951,1433,17.19977951
90.625,17.19977951,1434,17.19977951
90.625,17.19977951,1435,17.19977951
90.625,17.19977951,1436,17.19977951
90.625,17.30540848,1437,17.30540848
91.015625,17.09415054,1438,17.09415054
91.015625,16.77726746,1439,16.77726746
91.015625,16.77726746,1440,16.77726746
91.015625,16.77726746,1441,16.77726746
91.015625,16.77726746,1442,16.77726746
91.015625,16.56601143,1443,16.56601143
91.015625,16.56601143,1444,16.56601143
91.015625,16.56601143,1445,16.56601143
91.015625,16.56601143,1446,16.56601143
91.015625,16.56601143,1447,16.56601143
91.015625,16.56601143,1448,16.56601143
91.015625,16.56601143,1449,16.56601143
91.015625,16.56601143,1450,16.56601143
91.40625,16.56601143,1451,16.56601143
91.40625,16.56601143,1452,16.56601143
91.40625,16.56601143,1453,16.56601143
91.40625,16.56601143,1454,16.56601143
91.40625,16.56601143,1455,16.56601143
91.40625,16.56601143,1456,16.56601143
91.40625,16.56601143,1457,16.56601143
